id,name,code,parentId,geonameId,latitude,longitude,population,elevation
MZ.07,Niassa,07,MZ,1030006,-13,36.7,942435,
MZ.06,Nampula,06,MZ,1033354,-15,39,3985613,
MZ.04,Maputo Province,04,MZ,1040649,-25.5,32.33333,17286,
MZ.10,Manica,10,MZ,1040947,-19,33.5,21326,
MZ.03,Inhambane,03,MZ,1045110,-23,34.5,1371712,
MZ.02,Gaza,02,MZ,1046058,-23.5,33,1228514,
MZ.01,Cabo Delgado,01,MZ,1051823,-12.5,39.4,1583884,
MZ.11,Maputo City,11,MZ,1105845,-25.96528,32.58917,1766184,
NA.28,Zambezi,28,,1090052,-17.83333,23.75,91,
NA.21,Khomas,21,,3352137,-22.75,17.08333,349,
NA.29,Erongo,29,,3371199,-22.08333,15.33333,13232,
NA.30,Hardap,30,,3371200,-24.5,17.25,658,
NA.31,Karas,31,,3371201,-27,17.5,7222,
NA.32,Kunene,32,,3371202,-19.41667,13.75,883,
NA.33,Ohangwena,33,,3371203,-17.58333,16.75,238744,
NA.35,Omaheke,35,,3371205,-21.75,19.41667,7157,
NA.36,Omusati,36,,3371206,-18.33333,14.83333,2429,
NA.37,Oshana,37,,3371207,-18.5,15.75,21123,
NA.38,Oshikoto,38,,3371208,-18.5,17.08333,1816,
NA.39,Otjozondjupa,39,,3371209,-20.33333,18,144651,
NA.40,Kavango East,40,,8693188,-18.33333,20.58333,15,
NA.41,Kavango West,41,,8693189,-18.25,18.91667,9,
NC.02,South Province,02,NC,2140464,-21.75,165.83333,1837,
NC.01,North Province,01,NC,2140685,-21.05,164.9,45137,
NC.03,Loyalty Islands,03,NC,7521415,-20.91911,167.26135,17436,
NE.07,Zinder,07,NE,2437797,15,10.5,2916929,
NE.06,Tahoua,06,NE,2439374,16,5.5,2741922,
NE.04,Maradi,04,NE,2441289,14.25,7.25,311781,
NE.03,Dosso,03,NE,2445486,13.2,3.6,278339,
NE.02,Diffa,02,NE,2445702,16,13.5,489531,
NE.01,Agadez,01,NE,2448083,19.75,10.25,511188,
NE.09,Tillaberi,09,NE,2595293,14.33333,2.08333,2572125,
NE.08,Niamey,08,NE,2595294,13.52139,2.10528,13291,
NG.51,Sokoto,51,NG,2322907,13.08333,5.25,4244399,
NG.50,Rivers,50,NG,2324433,4.74974,6.82766,668987,
NG.49,Plateau,49,NG,2324828,9.16667,9.75,355344,
NG.32,Oyo,32,NG,2325190,8,4,661772,
NG.48,Ondo,48,NG,2326168,7.16667,5.08333,41147,
NG.16,Ogun,16,NG,2327546,7,3.58333,454272,
NG.31,Niger,31,NG,2328925,10,6,482558,
NG.05,Lagos,05,NG,2332453,6.53774,3.3522,161345,
NG.30,Kwara,30,NG,2332785,8.5,5,2591555,
NG.24,Katsina,24,NG,2334797,12.25,7.5,6483429,
NG.29,Kano,29,NG,2335196,11.5,8.5,177751,
NG.23,Kaduna,23,NG,2335722,10.33333,7.75,684975,
NG.28,Imo,28,NG,2337542,5.5,7.16667,3934899,
NG.22,Cross River,22,NG,2345891,5.75,8.5,314446,
NG.27,Borno,27,NG,2346794,11.5,13,4588668,
NG.26,Benue,26,NG,2347266,7.33333,8.75,5181642,
NG.46,Bauchi,46,NG,2347468,10.5,10,465366,
NG.25,Anambra,25,NG,2349961,6.33333,7,4721858,
NG.21,Akwa Ibom,21,NG,2350813,5,7.83333,485451,
NG.11,FCT,11,NG,2352776,8.83333,7.16667,14521,
NG.45,Abia,45,NG,2565340,5.41667,7.5,4222476,
NG.36,Delta,36,NG,2565341,5.5,6,417214,
NG.35,Adamawa,35,NG,2565342,9.33333,12.5,3737223,
NG.37,Edo,37,NG,2565343,6.5,6,349752,
NG.47,Enugu,47,NG,2565344,6.5,7.5,3267837,
NG.39,Jigawa,39,NG,2565345,12.1,9.56,2829929,
NG.52,Bayelsa,52,NG,2595344,4.75,6.08333,1998349,
NG.53,Ebonyi,53,NG,2595345,6.25,8.08333,1739136,
NG.54,Ekiti,54,NG,2595346,7.66667,5.25,2737186,
NG.55,Gombe,55,NG,2595347,10.25,11.16667,2448236,
NG.56,Nassarawa,56,NG,2595348,8.5,8.25,2497,91
NG.57,Zamfara,57,NG,2595349,12.16667,6.25,362356,
NG.40,Kebbi,40,NG,2597363,11.5,4,363931,
NG.41,Kogi,41,NG,2597364,7.75,6.75,3595789,
NG.42,Osun,42,NG,2597365,7.5,4.5,4137627,
NG.43,Taraba,43,NG,2597366,8,10.5,14859,
NG.44,Yobe,44,NG,2597367,12,11.5,2532395,
NI.15,Rivas,15,NI,3617051,11.3,-85.75,1669,
NI.14,Rio San Juan,14,NI,3617056,11.33333,-84.58333,955,
NI.13,Nueva Segovia,13,NI,3617458,13.7,-86.16667,2112,
NI.12,Matagalpa,12,NI,3617707,12.91667,-85.66667,4849,
NI.11,Masaya,11,NI,3617722,12,-86.16667,3175,
NI.10,Managua,10,NI,3617762,12,-86.41667,1383,
NI.09,Madriz,09,NI,3617796,13.5,-86.41667,1333,
NI.08,Leon,08,NI,3618029,12.58333,-86.58333,3896,
NI.07,Jinotega,07,NI,3618928,13.75,-85.58333,2973,
NI.06,Granada,06,NI,3619135,11.83333,-85.91667,196,
NI.05,Esteli,05,NI,3619193,13.16667,-86.33333,2154,
NI.04,Chontales,04,NI,3620368,12.08333,-85.16667,182,
NI.03,Chinandega,03,NI,3620380,12.83333,-87.08333,4413,
NI.02,Carazo,02,NI,3620481,11.75,-86.25,1771,
NI.01,Boaco,01,NI,3620673,12.5,-85.5,171,
NI.17,North Caribbean Coast,17,NI,3830307,14,-84.25,2497,
NI.18,South Caribbean Coast,18,NI,3830308,11.84585,-84.14978,3651,
NL.11,South Holland,11,NL,2743698,52,4.66667,3581452,
NL.10,Zeeland,10,NL,2744011,51.41667,3.75,41398,
NL.09,Utrecht,09,NL,2745909,52,5.25,117622,
NL.15,Overijssel,15,NL,2748838,52.41667,6.5,165667,
NL.07,North Holland,07,NL,2749879,52.58333,4.91667,2498931,
NL.06,North Brabant,06,NL,2749990,51.66667,5,233179,
NL.05,Limburg,05,NL,2751596,51.25,6,191697,
NL.04,Groningen,04,NL,2755249,53.25,6.75,69768,
NL.03,Gelderland,03,NL,2755634,52,5.83333,28675,
NL.02,Friesland,02,NL,2755812,53.16667,5.83333,649777,
NL.01,Drenthe,01,NL,2756631,52.83333,6.58333,463663,
NL.16,Flevoland,16,NL,3319179,52.53333,5.66667,368224,
NO.14,Rogaland,14,NO,3141558,59.09608,6.20442,39314,
NO.12,Oslo,12,NO,3143242,59.9119,10.7336,629313,
NO.09,Nordland,09,NO,3144301,66.914,14.76254,236825,
NO.08,More og Romsdal,08,NO,3145495,62.7345,7.1506,244689,
NO.21,Trondelag,21,NO,11862827,64.02475,11.58001,454596,
NO.30,Viken,30,NO,12110595,60.08051,9.89478,1213354,
NO.42,Agder,42,NO,12110596,58.69829,7.62322,36849,
NO.54,Troms og Finnmark,54,NO,12110597,69.72429,23.71225,243311,
NO.34,Innlandet,34,NO,12110598,61.43367,10.4272,371385,
NO.38,Vestfold og Telemark,38,NO,12110599,59.49381,8.72285,415777,
NO.46,Vestland,46,NO,12110600,60.93024,6.43261,636533,
NP.1,Province 1,1,NP,12095447,27.23006,87.18018,4534,
NP.2,Province 2,2,NP,12095448,26.94242,85.61,6158,
NP.3,Bagmati Province,3,NP,12095449,27.65249,85.39536,553,
NP.4,Province 4,4,NP,12095450,28.38431,84.03806,243757,
NP.5,Lumbini Province,5,NP,12095451,28.09952,82.524,45,
NP.6,Karnali Pradesh,6,NP,12095452,29.29913,82.4769,157418,
NP.7,Sudurpashchim Pradesh,7,NP,12095453,29.32055,80.92063,2552,
NR.14,Yaren,14,NR,2110418,-0.54724,166.91599,11,
NR.13,Uaboe,13,NR,2110420,-0.51399,166.9258,386,
NR.12,Nibok,12,NR,2110423,-0.51725,166.9223,479,5
NR.11,Meneng,11,NR,2110431,-0.55242,166.93788,14,
NR.10,Ijuw,10,NR,2110432,-0.52141,166.95798,18,
NR.09,Ewa,09,NR,2110435,-0.5033,166.93453,397,
NR.08,Denigomodu,08,NR,2110437,-0.52187,166.91632,2827,5
NR.07,Buada,07,NR,2110440,-0.53532,166.92086,98,
NR.06,Boe,06,NR,2110441,-0.54158,166.91421,95,5
NR.05,Baiti,05,NR,2110442,-0.50754,166.92969,81,
NR.04,Anibare,04,NR,2110445,-0.53459,166.95032,232,
NR.03,Anetan,03,NR,2110448,-0.5035,166.94348,88,
NR.02,Anabar,02,NR,2110449,-0.50742,166.9524,378,
NR.01,Aiwo,01,NR,2110451,-0.53422,166.90994,13,5
NZ.G2,Wellington,G2,NZ,2179538,-41.28333,174.76667,464,
NZ.F3,Manawatu-Wanganui,F3,NZ,2179671,-39.95,175.01667,2322,
NZ.G1,Waikato,G1,NZ,2180293,-37.5,175.33333,38346,
NZ.TAS,Tasman,TAS,NZ,2181818,-41.2,173.05,4,
NZ.F9,Taranaki,F9,NZ,2181872,-39.16667,174.66667,15,
NZ.F8,Southland,F8,NZ,2182501,-45.66667,168,949,
NZ.E8,Bay of Plenty,E8,NZ,2182560,-38.1648,176.91284,259483,
NZ.F6,Northland,F6,NZ,2185978,-35.5,174,14,
NZ.F4,Marlborough,F4,NZ,2187304,-41.66667,173.5,45,
NZ.F2,Hawke's Bay,F2,NZ,2190146,-39.66667,176.5,159,
NZ.F1,Gisborne,F1,NZ,2190767,-38.65,178,467,
NZ.E9,Canterbury,E9,NZ,2192628,-43.5,171.5,5592,
NZ.E7,Auckland,E7,NZ,2193734,-36.85,174.78333,4441,
NZ.10,Chatham Islands,10,NZ,4033013,-44,-176.5,69,
NZ.F5,Nelson,F5,NZ,6612108,-41.27089,173.28401,46,
NZ.F7,Otago,F7,NZ,6612109,-45.26392,169.53501,2113,
NZ.G3,West Coast,G3,NZ,6612113,-42.45658,171.22081,3,
OM.01,Ad Dakhiliyah,01,OM,411735,22.5,57.33333,326521,
OM.02,Al Batinah South,02,OM,411736,23.45,57.7,668618,
OM.03,Al Wusta Governorate,03,OM,411737,20.16667,56.61667,24196,
OM.04,Southeastern Governorate,04,OM,411738,21.65,59.1,323915,
OM.09,Ad Dhahirah,09,OM,411739,22.9,55.95,151664,
OM.06,Muscat,06,OM,411740,23.5835,58.40366,15633,
OM.07,Musandam Governorate,07,OM,411741,26.03333,56.3,28218,
OM.08,Dhofar,08,OM,411742,18.48333,54.18333,458734,
OM.10,Al Buraimi,10,OM,7110710,24.21667,56.11667,115,
OM.12,Northeastern Governorate,12,OM,8394433,22.1,58.43333,28,
OM.11,Al Batinah North,11,OM,8394434,24,56.75,48,
PA.10,Veraguas,10,PA,3700159,8.25,-81.13333,226991,
PA.09,Guna Yala,09,PA,3701537,9.25,-78.25,35131,
PA.08,Panama,08,PA,3703433,9.08333,-78.9,17137,
PA.07,Los Santos,07,PA,3704961,7.58333,-80.33333,89592,
PA.06,Herrera,06,PA,3708710,7.83333,-80.75,111647,
PA.05,Darien,05,PA,3711671,8.08333,-77.88333,48378,
PA.04,Colon,04,PA,3712073,9.16667,-80,241928,
PA.03,Cocle,03,PA,3712162,8.56667,-80.41667,23378,
PA.02,Chiriqui,02,PA,3712410,8.5,-82.41667,416873,
PA.01,Bocas del Toro,01,PA,3713954,9.2,-82.46667,125461,
PA.11,Embera,11,PA,7303686,8.15236,-77.52502,9544,
PA.12,Ngoebe-Bugle,12,PA,7303688,8.48621,-81.73081,16913,
PA.13,Panama Oeste,13,PA,11353126,8.8,-79.9,46438,
PE.25,Ucayali,25,PE,3691099,-9.75,-73.5,432195,
PE.24,Tumbes,24,PE,3691146,-3.83333,-80.5,191713,
PE.22,San Martin,22,PE,3692385,-7,-76.83333,778545,
PE.20,Piura,20,PE,3693525,-5,-80.33333,163772,
PE.16,Loreto,16,PE,3695238,-4,-74.5,884144,
PE.14,Lambayeque,14,PE,3695753,-6.33333,-80,191535,
PE.13,La Libertad,13,PE,3695781,-8,-78.5,16175,
PE.10,Huanuco,10,PE,3696416,-9.5,-76,73871,
PE.06,Cajamarca,06,PE,3699087,-6.25,-78.83333,135923,
PE.02,Ancash,02,PE,3699674,-9.5,-77.75,139415,
PE.01,Amazonas,01,PE,3699699,-5,-78.23333,44325,
PE.23,Tacna,23,PE,3928127,-17.66667,-70.33333,274496,
PE.21,Puno,21,PE,3931275,-15,-70,1364362,
PE.19,Pasco,19,PE,3932834,-10.5,-75.25,277475,
PE.18,Moquegua,18,PE,3934607,-16.83662,-70.91992,163757,
PE.17,Madre de Dios,17,PE,3935619,-12,-70.25,19555,
PE.LMA,Lima,LMA,PE,3936451,-12,-76.83333,765742,
PE.15,Lima region,15,PE,3936452,-11.85,-76.45,8481415,
PE.12,Junin,12,PE,3937485,-11.5,-75,1274781,
PE.11,Ica,11,PE,3938526,-14.3325,-75.49972,79556,
PE.09,Huancavelica,09,PE,3939467,-13,-75,454797,
PE.08,Cusco,08,PE,3941583,-13,-72.25,117153,
PE.07,Callao,07,PE,3946080,-12.05139,-77.125,839271,
PE.05,Ayacucho,05,PE,3947018,-14,-74.25,619522,
PE.04,Arequipa,04,PE,3947319,-16,-72.25,1218168,
PE.03,Apurimac,03,PE,3947421,-14,-73,418882,
PF.04,Iles Marquises,04,PF,4019991,-9.75,-139,8982,
PF.03,Iles Tuamotu-Gambier,03,PF,4030621,-18.16667,-140.93333,16267,
PF.02,Leeward Islands,02,PF,4034364,-16.66667,-151.5,31814,
PF.01,Iles du Vent,01,PF,4034365,-17.5,-149.5,194939,
PF.05,Iles Australes,05,PF,4034366,-23,-150,631,
PG.17,West New Britain,17,PG,2083546,-5.87833,149.82605,264264,
PG.06,Western Province,06,PG,2083549,-7.5,142,21351,
PG.16,Western Highlands,16,PG,2083551,-5.75,144.25,36258,
PG.05,Southern Highlands,05,PG,2086331,-6.5,143.58333,51245,
PG.18,Sandaun,18,PG,2087246,-3.5,142,185741,
PG.07,Bougainville,07,PG,2089470,-6,155,132886,
PG.04,Northern Province,04,PG,2089478,-9,148.5,18639,
PG.15,New Ireland,15,PG,2089693,-3,151.5,19467,
PG.20,National Capital,20,PG,2089856,-9.41667,147.16667,37643,
PG.14,Morobe,14,PG,2090468,-7.0106,146.9672,67481,
PG.13,Manus,13,PG,2091495,-2,147,6485,
PG.12,Madang,12,PG,2091993,-5,145.5,49396,
PG.02,Gulf,02,PG,2096633,-7.7246,145.08545,158197,
PG.19,Enga,19,PG,2097655,-5.5,143.5,43245,
PG.11,East Sepik,11,PG,2097846,-4,143.75,4553,
PG.10,East New Britain,10,PG,2097853,-4.61283,151.88775,328369,
PG.09,Eastern Highlands,09,PG,2097855,-6.5,145.58333,579825,
PG.08,Chimbu,08,PG,2098593,-6.25,144.83333,291848,
PG.03,Milne Bay,03,PG,2132895,-10.55262,150.31494,276512,
PG.01,Central Province,01,PG,2133763,-10,148,183983,
PG.21,Hela,21,PG,8521658,-6.29824,142.84424,352698,
PG.22,Jiwaka,22,PG,8521660,-5.90224,144.67278,185641,
PH.14,Autonomous Region in Muslim Mindanao,14,PH,7115989,7.53676,124.27734,325614,
PH.10,Northern Mindanao,10,PH,7521295,8.5262,125.22669,3952437,
PH.41,Mimaropa,41,PH,7521296,12.87014,121.13403,2559791,
PH.02,Cagayan Valley,02,PH,7521297,17.65667,121.73333,351487,
PH.12,Soccsksargen,12,PH,7521298,6.47361,124.90356,382981,
PH.13,Caraga,13,PH,7521299,9,125.74167,229348,
PH.15,Cordillera,15,PH,7521300,17.0852,121.03322,1616867,
PH.01,Ilocos,01,PH,7521301,16.97917,120.52083,454596,
PH.40,Calabarzon,40,PH,7521303,14.31,121.09,1174311,
PH.06,Western Visayas,06,PH,7521304,11.13,122.53,6843643,
PH.03,Central Luzon,03,PH,7521305,15.30714,120.79762,1137737,
PH.07,Central Visayas,07,PH,7521306,10.35815,123.87085,6398628,
PH.08,Eastern Visayas,08,PH,7521307,11.51649,124.96204,3912936,
PH.09,Zamboanga Peninsula,09,PH,7521308,7.89603,123.13477,32394,
PH.11,Davao,11,PH,7521309,7.54734,125.92499,4156653,
PH.05,Bicol,05,PH,7521310,13.31389,123.56389,519798,
PH.NCR,Metro Manila,NCR,PH,7521311,14.57775,121.04599,11855975,
PK.08,Islamabad,08,PK,1162015,33.71039,73.13382,1115396,
PK.05,Sindh,05,PK,1164807,26.13333,68.76667,35992288,
PK.04,Punjab,04,PK,1167710,30.85,72.31667,85579866,
PK.03,Khyber Pakhtunkhwa,03,PK,1168873,33.98306,71.68611,22,
PK.07,Gilgit-Baltistan,07,PK,1168878,36,75,18,
PK.02,Balochistan,02,PK,1183606,28.47849,65.64355,776478,
PK.06,Azad Kashmir,06,PK,1184196,33.94718,73.9104,4567982,
PL.75,Lublin,75,PL,858785,51.23333,22.9,215722,
PL.77,Lesser Poland,77,PL,858786,49.86667,20.26667,329827,
PL.78,Mazovia,78,PL,858787,52.36667,21.1,5222167,
PL.80,Subcarpathia,80,PL,858788,50,22.16667,211732,
PL.81,Podlasie,81,PL,858789,53.25,23,1189731,
PL.84,Swietokrzyskie,84,PL,858790,50.75,20.75,12712,
PL.85,Warmia-Masuria,85,PL,858791,53.83333,20.83333,1427118,
PL.72,Lower Silesia,72,PL,3337492,51.1,16.43333,2876627,
PL.74,Lodz Voivodeship,74,PL,3337493,51.6,19.43333,2541832,
PL.76,Lubusz,76,PL,3337494,52.2,15.33333,1147,
PL.79,Opole Voivodeship,79,PL,3337495,50.66667,17.9,13197,
PL.82,Pomerania,82,PL,3337496,54.25,18,22399,
PL.83,Silesia,83,PL,3337497,50.33333,18.93333,464725,
PL.86,Greater Poland,86,PL,3337498,52.3,17.2,348281,
PL.87,West Pomerania,87,PL,3337499,53.58333,15.58333,1693198,
PL.73,Kujawsko-Pomorskie,73,PL,3337500,53.08333,18.5,26983,
PM.97502,Saint-Pierre,97502,PM,3424935,46.78333,-56.2,5494,
PM.97501,Miquelon-Langlade,97501,PM,3424938,46.95612,-56.32656,65,
PR.001,Adjuntas,001,PR,4562487,18.16274,-66.72212,19483,502
PR.003,Aguada,003,PR,4562503,18.3605,-67.17463,41959,55
PR.005,Aguadilla,005,PR,4562512,18.42745,-67.15407,6949,7
PR.007,Aguas Buenas,007,PR,4562516,18.2569,-66.10294,28659,258
PR.009,Aibonito,009,PR,4562531,18.13996,-66.266,26493,604
PR.011,Anasco,011,PR,4562605,18.28134,-67.1274,29261,9
PR.013,Arecibo,013,PR,4562640,18.40411,-66.67462,9644,201
PR.015,Arroyo,015,PR,4562682,18.0008,-66.05794,19575,48
PR.017,Barceloneta,017,PR,4562771,18.45633,-66.54128,24816,3
PR.019,Barranquitas,019,PR,4562779,18.20357,-66.31211,3318,618
PR.021,Bayamon,021,PR,4562837,18.35217,-66.17044,28116,101
PR.023,Cabo Rojo,023,PR,4562997,18.05635,-67.14685,5917,71
PR.025,Caguas,025,PR,4563011,18.21329,-66.04961,142893,89
PR.027,Camuy,027,PR,4563065,18.42578,-66.85934,35159,150
PR.029,Canovanas,029,PR,4563169,18.33828,-65.88711,47648,49
PR.031,Carolina,031,PR,4563244,18.37578,-65.95794,176762,21
PR.033,Catano,033,PR,4563299,18.4355,-66.13711,2814,2
PR.035,Cayey,035,PR,4563309,18.10357,-66.15378,48119,613
PR.037,Ceiba,037,PR,4563380,18.26051,-65.67183,13631,165
PR.039,Ciales,039,PR,4563774,18.29162,-66.51628,18782,273
PR.041,Cidra,041,PR,4563778,18.17579,-66.16211,4348,423
PR.043,Coamo,043,PR,4563812,18.09802,-66.36211,4512,152
PR.045,Comerio,045,PR,4563921,18.22718,-66.22183,2778,298
PR.047,Corozal,047,PR,4564004,18.30912,-66.326,37142,244
PR.049,Culebra,049,PR,4564071,18.31884,-65.2871,1818,74
PR.051,Dorado,051,PR,4564134,18.43967,-66.28295,38165,16
PR.053,Fajardo,053,PR,4564949,18.31051,-65.676,36993,38
PR.054,Florida,054,PR,4564993,18.36051,-66.56212,1268,196
PR.055,Guanica,055,PR,4565091,17.9883,-66.91212,19427,3
PR.057,Guayama,057,PR,4565107,18.01663,-66.13072,45362,396
PR.059,Guayanilla,059,PR,4565112,18.05413,-66.7899,21581,90
PR.061,Guaynabo,061,PR,4565120,18.34106,-66.11628,97924,92
PR.063,Gurabo,063,PR,4565126,18.27162,-65.97183,45369,74
PR.065,Hatillo,065,PR,4565348,18.40773,-66.79323,41953,167
PR.067,Hormigueros,067,PR,4565381,18.14162,-67.11629,1725,21
PR.069,Humacao,069,PR,4565449,18.14802,-65.81211,58466,48
PR.071,Isabela,071,PR,4565581,18.50078,-67.02435,45631,71
PR.073,Jayuya,073,PR,4565684,18.21857,-66.59156,16642,431
PR.075,Juana Diaz,075,PR,4565713,18.04802,-66.49267,5747,69
PR.077,Juncos,077,PR,4565720,18.22746,-65.921,429,65
PR.079,Lajas,079,PR,4565900,18.0133,-67.0399,25753,7
PR.081,Lares,081,PR,4565910,18.27023,-66.86907,3753,441
PR.083,Las Marias,083,PR,4565961,18.25087,-66.9924,9881,218
PR.085,Las Piedras,085,PR,4565981,18.18829,-65.87044,38675,109
PR.087,Loiza,087,PR,4566025,18.43411,-65.89266,36,2
PR.089,Luquillo,089,PR,4566106,18.33967,-65.72461,268,125
PR.091,Manati,091,PR,4566138,18.41884,-66.49267,44113,10
PR.093,Maricao,093,PR,4566180,18.17301,-66.94546,6276,451
PR.095,Maunabo,095,PR,4566209,18.01691,-65.92738,12225,25
PR.097,Mayagueez,097,PR,4566217,18.20496,-67.1024,898,45
PR.099,Moca,099,PR,4566272,18.3855,-67.08435,419,50
PR.101,Morovis,101,PR,4566334,18.31884,-66.41767,3261,213
PR.103,Naguabo,103,PR,4566397,18.23135,-65.75988,2672,42
PR.105,Naranjito,105,PR,4566403,18.28968,-66.25517,342,261
PR.107,Orocovis,107,PR,4566456,18.21885,-66.43712,23423,754
PR.109,Patillas,109,PR,4566654,18.04163,-66.01766,19277,360
PR.111,Penuelas,111,PR,4566689,18.07024,-66.71767,24282,147
PR.113,Ponce,113,PR,4566886,18.07302,-66.61851,166327,238
PR.117,Rincon,117,PR,4567727,18.33967,-67.23713,152,34
PR.115,Quebradillas,115,PR,4567734,18.43967,-66.92462,25919,167
PR.119,Rio Grande,119,PR,4567823,18.34162,-65.81766,5434,136
PR.121,Sabana Grande,121,PR,4568015,18.09385,-66.94962,25265,136
PR.123,Salinas,123,PR,4568043,18.01746,-66.25378,3178,52
PR.125,San German,125,PR,4568105,18.11468,-67.03573,35527,147
PR.127,San Juan,127,PR,4568138,18.45095,-66.09169,431285,20
PR.129,San Lorenzo,129,PR,4568150,18.15496,-65.97461,4158,193
PR.131,San Sebastian,131,PR,4568177,18.32912,-66.97462,4243,68
PR.133,Santa Isabel,133,PR,4568213,17.99663,-66.38711,23274,30
PR.135,Toa Alta,135,PR,4568404,18.36606,-66.25378,7466,18
PR.137,Toa Baja,137,PR,4568408,18.43176,-66.21291,8969,7
PR.139,Trujillo Alto,139,PR,4568452,18.34162,-66.00517,74842,22
PR.141,Utuado,141,PR,4568491,18.27301,-66.69962,33149,157
PR.143,Vega Alta,143,PR,4568529,18.4105,-66.33295,39951,30
PR.145,Vega Baja,145,PR,4568534,18.42578,-66.39961,59662,63
PR.149,Villalba,149,PR,4568684,18.12913,-66.47739,2673,241
PR.151,Yabucoa,151,PR,4568909,18.07302,-65.88711,37941,20
PR.153,Yauco,153,PR,4568918,18.07857,-66.85518,4243,238
PR.147,Vieques,147,PR,4568924,18.12913,-65.4371,931,103
PS.GZ,Gaza Strip,GZ,PS,281132,31.41667,34.33333,48794,
PS.WE,West Bank,WE,PS,285153,31.66667,35.25,2771681,
PT.19,District of Setubal,19,PT,2262961,38.34957,-8.58651,788459,
PT.18,Santarem,18,PT,2263478,39.28881,-8.50192,475344,
PT.16,Portalegre,16,PT,2264507,39.25,-7.58333,12718,
PT.14,Lisbon,14,PT,2267056,39,-9.13333,2135992,
PT.13,Leiria,13,PT,2267094,39.7205,-8.81403,45945,
PT.09,Faro,09,PT,2268337,37.2,-8.16667,458734,
PT.08,Evora,08,PT,2268404,38.58333,-7.83333,17348,
PT.06,Castelo Branco,06,PT,2269513,39.95658,-7.52323,287,
PT.03,Beja,03,PT,2270984,37.84204,-7.91855,161211,
PT.10,Madeira,10,PT,2593105,32.76737,-16.94699,238928,
PT.22,Viseu,22,PT,2732264,40.82747,-7.79816,394927,
PT.21,Vila Real,21,PT,2732437,41.54355,-7.59915,223731,
PT.20,Viana do Castelo,20,PT,2732772,41.89649,-8.5063,25211,
PT.17,Porto,17,PT,2735941,41.22852,-8.32691,1781826,
PT.11,Guarda,11,PT,2738782,40.64223,-7.2185,173716,
PT.07,Coimbra,07,PT,2740636,40.1925,-8.32963,441245,
PT.05,Braganca,05,PT,2742026,41.83615,-6.76346,14888,
PT.04,Braga,04,PT,2742031,41.54821,-8.42545,831368,
PT.02,Aveiro,02,PT,2742610,40.72974,-8.4815,713578,
PT.23,Azores,23,PT,3411865,37.80847,-25.47466,24292,
PW.11,Ngatpang,11,PW,1559532,7.4869,134.51978,464,0
PW.16,Sonsorol,16,PW,1559630,5.331,132.2206,1,
PW.05,Kayangel,05,PW,1559774,8.08353,134.7187,188,5
PW.04,Hatohobei,04,PW,1559776,3.009,131.1236,44,6
PW.01,Aimeliik,01,PW,1559964,7.445,134.49,27,0
PW.02,Airai,02,PW,4037645,7.36698,134.51866,2723,0
PW.03,Angaur,03,PW,4037653,6.91118,134.13803,32,45
PW.06,Koror,06,PW,4037892,7.339,134.4785,12676,215
PW.07,Melekeok,07,PW,4037930,7.494,134.6345,391,
PW.08,Ngaraard,08,PW,4037962,7.62,134.625,581,0
PW.12,Ngchesar,12,PW,4037976,7.47,134.6,3,0
PW.09,Ngarchelong,09,PW,4038037,7.708,134.62,488,120
PW.10,Ngardmau,10,PW,4038043,7.6,134.573,166,242
PW.13,Ngaremlengui,13,PW,4038068,7.53653,134.53826,317,242
PW.14,Ngiwal,14,PW,4038179,7.558,134.621,223,0
PW.15,Peleliu,15,PW,4038261,6.993,134.231,72,75
PY.17,San Pedro,17,PY,3437027,-24.13333,-56.66667,332397,
PY.16,Presidente Hayes,16,PY,3437443,-23.5,-58.83333,8896,
PY.15,Paraguari,15,PY,3437599,-26,-57.16667,227919,
PY.13,Neembucu,13,PY,3437677,-26.66667,-57.91667,77587,
PY.12,Misiones,12,PY,3437727,-27,-57,15164,
PY.11,Itapua,11,PY,3437923,-26.83333,-55.66667,48438,
PY.10,Guaira,10,PY,3438049,-25.8,-56.26667,181128,
PY.08,Cordillera,08,PY,3438827,-25.25,-57,238117,
PY.07,Concepcion,07,PY,3438833,-22.83333,-57.16667,181529,
PY.06,Central,06,PY,3439137,-25.53333,-57.46667,1533589,
PY.19,Canindeyu,19,PY,3439216,-24.25,-55.25,154224,
PY.05,Caazapa,05,PY,3439296,-26.25,-56.06667,14115,
PY.04,Caaguazu,04,PY,3439312,-25.2,-55.83333,458819,
PY.02,Amambay,02,PY,3439433,-22.83333,-55.95,1268,
PY.01,Alto Parana,01,PY,3439440,-25.5,-54.83333,618273,
PY.23,Alto Paraguay,23,PY,3439441,-20.5,-59.16667,158,
PY.22,Asuncion,22,PY,3474570,-25.28207,-57.63539,54223,
PY.24,Boqueron,24,PY,3867442,-22.64105,-61.07381,45617,
QA.08,Madinat ash Shamal,08,QA,389462,25.98333,51.2,551,
QA.04,Al Khor,04,QA,389465,25.76667,51.31667,3369,
QA.09,Baladiyat Umm Salal,09,QA,389467,25.46667,51.33333,3399,
QA.06,Baladiyat ar Rayyan,06,QA,389469,24.91667,51,286514,
QA.01,Baladiyat ad Dawhah,01,QA,389470,25.3,51.5,344939,
QA.10,Al Wakrah,10,QA,389472,24.85,51.33333,31546,
QA.13,Baladiyat az Za`ayin,13,QA,8030540,25.51667,51.45,43176,
